dms_orig,dms_dest,wgt_dist
429,099,358
429,101,191
429,109,270
429,111,226
429,121,974
429,122,1241
429,123,1083
429,124,1096
429,129,1176
429,131,858
429,132,839
429,139,892
429,160,2522
429,171,723
429,172,859
429,179,840
429,181,656
429,182,642
429,183,515
429,189,685
429,190,1038
429,201,1134
429,202,1308
429,209,1310
429,211,542
429,212,619
429,219,774
429,221,1203
429,222,1384
429,223,1240
429,229,1277
429,230,679
429,241,196
429,242,222
429,249,226
429,251,483
429,259,460
429,261,517
429,262,619
429,269,691
429,271,1125
429,279,1258
429,280,1177
429,291,1108
429,292,892
429,299,1095
429,300,2425
429,311,1114
429,319,1308
429,321,2380
429,329,2465
429,331,556
429,339,522
429,341,223
429,342,216
429,350,2161
429,361,324
429,362,197
429,363,232
429,364,251
429,369,347
429,371,571
429,372,507
429,373,545
429,379,673
429,380,1525
429,391,504
429,392,349
429,393,466
429,394,499
429,399,350
429,401,1324
429,402,1260
429,409,1505
429,411,2757
429,419,2611
429,421,176
429,422,181
429,423,185
429,429,99
429,441,417
429,451,740
429,452,690
429,459,693
429,460,1455
429,471,978
429,472,839
429,473,669
429,479,784
429,481,1611
429,482,1406
429,483,1734
429,484,1498
429,485,2225
429,486,1483
429,487,1829
429,488,1690
429,489,1875
429,491,2093
429,499,2161
429,500,513
429,511,380
429,512,424
429,513,219
429,519,410
429,531,2747
429,532,2708
429,539,2864
429,540,418
429,551,791
429,559,904
429,560,1875
441,011,1166
441,012,1398
441,019,1266
441,020,4730
441,041,2664
441,042,2718
441,049,2674
441,050,1491
441,061,2963
441,062,2991
441,063,3156
441,064,3112
441,065,3124
441,069,3051
441,081,1993
441,089,2117
441,091,94
441,092,128
441,099,55
441,101,334
441,109,397
441,111,406
441,121,1109
441,122,1401
441,123,1240
441,124,1315
441,129,1399
441,131,1078
441,132,1013
441,139,1192
441,160,2800
441,171,1047
441,172,1131
441,179,1185
441,181,965
441,182,910
441,183,834
441,189,1018
441,190,1348
441,201,1429
441,202,1596
441,209,1694
441,211,837
441,212,945
441,219,1105
441,221,1549
441,222,1698
441,223,1499
441,229,1560
441,230,290
441,241,384
441,242,428
441,249,457
441,251,60
441,259,134
441,261,814
441,262,933
441,269,1058
441,271,1441
441,279,1603
441,280,1369
441,291,1395
441,292,1182
441,299,1391
441,300,2690
441,311,1298
441,319,1751
441,321,2735
441,329,2723
441,331,144
441,339,189
441,341,208
441,342,296
441,350,2246
441,361,265
441,362,504
441,363,173
441,364,441
441,369,425
441,371,849
441,372,739
441,373,685
441,379,824
441,380,1869
441,391,810
441,392,687
441,393,709
441,394,789
441,399,753
441,401,1704
441,402,1591
441,409,1726
441,411,3133
441,419,2865
441,421,295
441,422,545
441,423,284
441,429,418
441,441,12
441,451,919
441,452,968
441,459,920
441,460,1865
441,471,1263
441,472,1095
441,473,896
441,479,1098
441,481,1943
441,482,1716
441,483,2045
441,484,1754
441,485,2458
441,486,1847
441,487,2274
441,488,2021
441,489,2004
441,491,2391
441,499,2528
441,500,218
441,511,584
441,512,551
441,513,467
441,519,687
441,531,3078
441,532,3090
441,539,2971
441,540,631
441,551,1084
441,559,1294
441,560,2235
451,011,464
451,012,623
451,019,540
451,020,4848
451,041,2138
451,042,2302
451,049,2313
451,050,903
451,061,2473
451,062,2808
451,063,2832
451,064,2773
451,065,2637
451,069,2671
451,081,1755
451,089,1900
451,091,889
451,092,854
451,099,900
451,101,628
451,109,588
451,111,523
451,121,306
451,122,561
451,123,392
451,124,459
451,129,529
451,131,298
451,132,126
451,139,329
451,160,2806
451,171,931
451,172,847
451,179,906
451,181,872
451,182,712
451,183,813
451,189,766
451,190,1330
451,201,1140
451,202,1279
451,209,1438
451,211,601
451,212,608
451,219,657
451,221,833
451,223,799
451,229,930
451,230,1130
451,241,596
451,242,546
451,249,655
451,251,998
451,259,962
451,261,854
451,262,958
451,269,1107
451,271,1348
451,279,1592
451,280,766
451,291,1121
451,292,872
451,299,1099
451,300,2800
451,311,1305
451,319,1592
451,321,2353
451,329,2558
451,331,1018
451,341,770
451,342,677
451,350,1718
451,361,943
451,362,867
451,363,808
451,364,890
451,369,1013
451,371,221
451,372,286
451,373,285
451,379,289
451,380,1849
451,391,640
451,392,694
451,393,658
451,394,697
451,399,686
451,401,1168
451,402,1099
451,409,1338
451,411,2956
451,419,2944
451,421,685
451,422,651
451,423,766
451,429,773
451,441,921
451,451,19
451,452,227
451,459,116
451,460,1734
451,471,702
451,472,597
451,473,367
451,479,533
451,481,1228
451,482,994
451,483,1303
451,484,1114
451,485,1716
451,486,1108
451,487,1404
451,488,1292
451,489,1315
451,491,2203
451,499,2202
451,500,1058
451,511,399
451,512,442
451,513,547
451,519,481
451,531,3008
451,532,2917
451,539,3120
451,540,533
451,551,1018
451,559,1232
451,560,2073
452,011,342
452,012,490
452,019,345
452,020,4395
452,041,1999
452,042,1923
452,049,1979
452,050,796
452,061,2340
452,062,2659
452,063,2536
452,064,2638
452,065,2503
452,069,2958
452,081,1529
452,089,1747
452,091,880
452,092,834
452,099,898
452,101,605
452,109,596
452,111,487
452,121,446
452,122,740
452,123,536
452,124,563
452,129,661
452,131,173
452,132,251
452,139,262
452,160,2548
452,171,771
452,172,673
452,179,725
452,181,703
452,182,557
452,183,638
452,189,625
452,190,1184
452,201,963
452,202,1120
452,209,1246
452,211,440
452,212,431
452,219,482
452,221,732
452,222,839
452,223,673
452,229,774
452,230,1228
452,241,612
452,242,508
452,249,579
452,251,987
452,259,1016
452,261,759
452,262,811
452,269,929
452,271,1190
452,279,1438
452,280,593
452,291,940
452,292,689
452,299,868
452,300,2605
452,311,1127
452,319,1362
452,321,2264
452,329,2396
452,331,1019
452,339,1099
452,341,738
452,342,689
452,350,1706
452,361,916
452,362,777
452,363,779
452,364,808
452,369,971
452,371,125
452,372,196
452,373,252
452,379,241
452,380,1687
452,391,485
452,392,648
452,393,561
452,394,530
452,399,615
452,401,1032
452,402,1017
452,409,1208
452,411,2772
452,419,2635
452,421,728
452,422,556
452,423,730
452,429,693
452,441,944
452,451,227
452,452,24
452,459,177
452,460,1571
452,471,542
452,472,376
452,473,143
452,479,307
452,481,1108
452,482,881
452,483,1222
452,484,1020
452,485,1580
452,486,1010
452,487,1318
452,488,1225
452,489,1304
452,491,2019
452,499,2004
452,500,1024
452,511,428
452,512,467
452,513,483
452,519,371
452,531,2848
452,532,2730
452,539,3102
452,540,517
452,551,864
452,559,1082
452,560,1915
459,011,474
459,012,598
459,019,544
459,020,4708
459,041,2107
459,042,2269
459,049,2248
459,050,968
459,061,2445
459,062,2766
459,063,2723
459,064,2743
459,065,2600
459,069,2651
459,081,1678
459,089,1887
459,091,869
459,092,826
459,099,861
459,101,586
459,109,564
459,111,456
459,121,365
459,122,634
459,123,454
459,124,496
459,129,593
459,131,241
459,132,197
459,139,364
459,160,2750
459,171,957
459,172,855
459,179,930
459,181,848
459,182,715
459,183,756
459,189,780
459,190,1316
459,201,1116
459,202,1261
459,209,1387
459,211,574
459,212,562
459,219,658
459,221,759
459,222,939
459,223,759
459,229,875
459,230,1172
459,241,527
459,242,509
459,249,599
459,251,972
459,259,919
459,261,877
459,262,934
459,269,1039
459,271,1373
459,279,1575
459,280,759
459,291,1093
459,292,873
459,299,1036
459,300,2788
459,311,1268
459,319,1581
459,321,2379
459,329,2530
459,331,1038
459,339,1048
459,341,733
459,342,632
459,350,1857
459,361,876
459,362,800
459,363,743
459,364,838
459,369,983
459,371,142
459,372,168
459,373,223
459,379,223
459,380,1814
459,391,599
459,392,633
459,393,635
459,394,625
459,399,730
459,401,1137
459,402,1136
459,409,1357
459,411,2910
459,419,2440
459,421,632
459,422,592
459,423,720
459,429,708
459,441,901
459,451,127
459,452,163
459,459,59
459,460,1757
459,471,715
459,472,550
459,473,355
459,479,522
459,481,1238
459,482,964
459,483,1302
459,484,1113
459,485,1667
459,486,1117
459,487,1411
459,488,1281
459,489,1439
459,491,2158
459,499,2158
459,500,983
459,511,395
459,512,406
459,513,484
459,519,386
459,531,2966
459,532,2879
459,539,3097
459,540,602
459,551,1045
459,559,1211
459,560,2063
460,011,1289
460,012,1560
460,019,1311
460,020,3769
460,041,1478
460,042,1562
460,049,1730
460,050,1009
460,061,1573
460,062,1644
460,063,1666
460,064,1794
460,065,1702
460,069,1999
460,081,683
460,089,822
460,091,1798
460,092,1736
460,099,1753
460,101,1602
460,109,1783
460,111,1501
460,121,1713
460,122,2086
460,123,1841
460,124,2014
460,129,2010
460,131,1469
460,132,1711
460,139,1514
460,160,1257
460,171,751
460,172,805
460,179,759
460,181,802
460,182,994
460,183,929
460,189,951
460,190,489
460,201,573
460,202,718
460,209,643
460,211,1157
460,212,1127
460,219,1169
460,221,1369
460,223,1494
460,229,1370
460,230,2114
460,241,1585
460,242,1515
460,249,1454
460,251,1804
460,259,1644
460,261,1069
460,262,910
460,269,1018
460,271,349
460,279,467
460,280,1266
460,291,535
460,292,837
460,299,789
460,300,976
460,311,351
460,319,362
460,321,1343
460,329,1597
460,331,1796
460,339,1795
460,341,1649
460,342,1624
460,350,1076
460,361,1537
460,362,1429
460,363,1657
460,364,1330
460,369,1505
460,371,1609
460,372,1629
460,373,1704
460,379,1644
460,380,455
460,391,1054
460,392,1173
460,393,1101
460,394,1040
460,399,1114
460,401,863
460,402,813
460,409,940
460,411,1558
460,419,1685
460,421,1559
460,422,1249
460,423,1559
460,429,1471
460,441,1803
460,451,1752
460,452,1560
460,459,1770
460,460,152
460,471,1007
460,472,1204
460,473,1342
460,479,1244
460,481,1219
460,483,1541
460,484,1103
460,485,1393
460,486,1318
460,487,1478
460,488,1405
460,489,1327
460,491,1116
460,499,1048
460,500,1862
460,511,1673
460,512,1756
460,513,1512
460,519,1587
460,531,1408
460,532,1503
460,539,1556
460,540,1292
460,551,680
460,559,586
460,560,747
471,011,216
471,012,418
471,019,243
471,020,3913
471,041,1537
471,042,1449
471,049,1600
471,050,211
471,061,1810
471,062,2143
471,063,1857
471,064,2103
471,065,1975
471,069,2357
471,081,1131
471,089,1230
471,091,1209
471,092,1160
471,099,1216
471,101,973
471,109,988
471,111,868
471,121,734
471,122,981
471,123,796
471,124,794
471,129,976
471,131,468
471,132,640
471,139,556
471,160,2021
471,171,526
471,172,332
471,179,480
471,181,514
471,182,478
471,183,603
471,189,535
471,190,747
471,201,494
471,202,693
471,209,703
471,211,462
471,212,405
471,219,408
471,221,422
471,222,611
471,223,439
471,229,421
471,230,1535
471,241,931
471,242,890
471,249,915
471,251,1306
471,259,1349
471,261,775
471,262,682
471,269,751
471,271,877
471,279,1020
471,280,191
471,291,531
471,292,312
471,299,245
471,300,1785
471,311,757
471,319,822
471,321,1764
471,329,1960
471,331,1352
471,339,1344
471,341,1046
471,342,1010
471,350,1250
471,361,1178
471,362,903
471,363,1105
471,364,975
471,369,1146
471,371,603
471,372,639
471,373,730
471,379,758
471,380,1264
471,391,488
471,392,719
471,393,595
471,394,573
471,399,680
471,401,503
471,402,473
471,409,614
471,411,2354
471,419,2351
471,421,999
471,422,773
471,423,1032
471,429,980
471,441,1265
471,451,697
471,452,536
471,459,723
471,460,1054
471,471,16
471,472,194
471,473,408
471,479,251
471,481,674
471,482,544
471,483,835
471,484,523
471,485,1093
471,486,585
471,487,909
471,488,761
471,489,783
471,491,1664
471,499,1538
471,500,1316
471,511,801
471,512,888
471,513,823
471,519,759
471,531,2406
471,532,2310
471,539,2480
471,540,783
471,551,622
471,559,746
471,560,1424
472,011,206
472,012,475
472,019,248
472,020,3626
472,041,1724
472,042,1680
472,049,1771
472,050,484
472,061,2007
472,062,2296
472,063,2273
472,064,2305
472,065,2173
472,069,2614
472,081,1199
472,089,1307
472,091,1042
472,092,993
472,099,1062
472,101,792
472,109,803
472,111,700
472,121,644
472,122,878
472,123,698
472,124,711
472,129,773
472,131,269
472,132,491
472,139,358
472,160,2059
472,171,483
472,172,319
472,179,493
472,181,463
472,182,262
472,183,481
472,189,350
472,190,770
472,201,632
472,202,836
472,209,847
472,211,303
472,212,197
472,219,204
472,221,570
472,222,787
472,223,634
472,229,550
472,230,1365
472,241,769
472,242,739
472,249,747
472,251,1130
472,259,1146
472,261,585
472,262,607
472,269,672
472,271,992
472,279,993
472,280,446
472,291,608
472,292,391
472,299,479
472,300,1988
472,311,797
472,319,998
472,321,1939
472,329,2077
472,331,1197
472,339,1252
472,341,901
472,342,840
472,350,1432
472,361,1040
472,362,757
472,363,939
472,364,825
472,369,940
472,371,434
472,372,481
472,373,557
472,379,551
472,380,1279
472,391,328
472,392,570
472,393,489
472,394,377
472,399,526
472,401,699
472,402,635
472,409,877
472,411,2485
472,419,2522
472,421,869
472,422,701
472,423,872
472,429,858
472,441,1080
472,451,569
472,452,378
472,459,553
472,460,1191
472,471,201
472,472,16
472,473,213
472,479,205
472,481,915
472,482,714
472,483,1037
472,484,755
472,485,1293
472,486,837
472,487,1127
472,488,994
472,489,1023
472,491,1700
472,499,1717
472,500,1232
472,511,631
472,512,714
472,513,654
472,519,651
472,531,2464
472,532,2404
472,539,2587
472,540,603
472,551,556
472,559,692
472,560,1508
473,011,303
473,012,541
473,019,321
473,020,3736
473,041,1884
473,042,1863
473,049,2056
473,050,641
473,061,2189
473,062,2454
473,063,2487
473,064,2488
473,065,2346
473,069,2806
473,081,1365
473,089,1557
473,091,846
473,092,794
473,099,880
473,101,601
473,109,606
473,111,508
473,121,584
473,122,842
473,123,675
473,124,667
473,129,751
473,131,199
473,132,426
473,139,278
473,160,2308
473,171,633
473,172,565
473,179,686
473,181,518
473,182,384
473,183,503
473,189,479
473,190,983
473,201,835
473,202,952
473,209,1014
473,211,290
473,212,274
473,219,279
473,221,671
473,222,832
473,223,688
473,229,683
473,230,1254
473,241,548
473,242,524
473,249,593
473,251,946
473,259,958
473,261,583
473,262,628
473,269,757
473,271,1026
473,279,1186
473,280,508
473,291,818
473,292,572
473,299,711
473,300,2247
473,311,980
473,319,1123
473,321,2111
473,329,2199
473,331,988
473,341,733
473,342,683
473,350,1643
473,361,858
473,362,697
473,363,776
473,364,796
473,369,899
473,371,213
473,372,307
473,373,397
473,379,312
473,380,1448
473,391,424
473,392,580
473,393,451
473,394,346
473,399,493
473,401,873
473,402,871
473,409,1032
473,411,2608
473,419,2633
473,421,652
473,422,498
473,423,681
473,429,648
473,441,900
473,451,365
473,452,184
473,459,346
473,460,1386
473,471,408
473,472,221
473,473,14
473,479,188
473,481,1102
473,482,837
473,483,1210
473,484,949
473,485,1460
473,486,984
473,487,1314
473,488,1175
473,489,1185
473,491,1867
473,499,1864
473,500,999
473,511,460
473,512,584
473,513,503
473,519,343
473,531,2660
473,532,2568
473,539,2786
473,540,424
473,551,721
473,559,854
473,560,1613
479,011,264
479,012,504
479,019,236
479,020,3621
479,041,1869
479,042,1781
479,049,2147
479,050,542
479,061,2246
479,062,2549
479,063,2347
479,064,2510
479,065,2305
479,069,2734
479,081,1428
479,089,1548
479,091,999
479,092,956
479,099,1048
479,101,765
479,109,837
479,111,705
479,121,609
479,122,963
479,123,714
479,124,782
479,129,790
479,131,234
479,132,506
479,139,364
479,160,2214
479,171,622
479,172,518
479,179,605
479,181,577
479,182,440
479,183,533
479,189,466
479,190,903
479,201,808
479,202,933
479,209,912
479,211,269
479,212,286
479,219,284
479,221,695
479,222,783
479,223,610
479,229,702
479,230,1422
479,241,708
479,242,662
479,249,768
479,251,1167
479,259,1178
479,261,658
479,262,707
479,269,746
479,271,995
479,279,1123
479,280,435
479,291,817
479,292,523
479,299,581
479,300,2165
479,311,909
479,319,1072
479,321,2124
479,329,2411
479,331,1163
479,339,1249
479,341,892
479,342,804
479,350,1549
479,361,1061
479,362,795
479,363,918
479,364,885
479,369,968
479,371,377
479,372,468
479,373,541
479,379,515
479,380,1403
479,391,396
479,392,627
479,393,480
479,394,446
479,399,602
479,401,908
479,402,794
479,409,955
479,411,2661
479,419,2781
479,421,824
479,422,695
479,423,849
479,429,803
479,441,1093
479,451,526
479,452,351
479,459,528
479,460,1332
479,471,243
479,472,211
479,473,193
479,479,113
479,481,986
479,482,879
479,483,1198
479,484,844
479,485,1455
479,486,969
479,487,1232
479,488,1079
479,489,1098
479,491,1903
479,499,1964
479,500,1139
479,511,581
479,512,685
479,513,629
479,519,551
479,531,2679
479,532,2612
479,539,2749
479,540,651
479,551,684
479,559,815
479,560,1662
481,011,806
481,012,634
481,019,876
481,020,3729
481,041,1008
481,042,931
481,049,1140
481,050,576
481,061,1391
481,062,1820
481,063,1341
481,064,1789
481,065,1683
481,069,1807
481,081,1010
481,089,1093
481,091,1888
481,092,1843
481,099,1909
481,101,1638
481,109,1649
481,111,1546
481,121,1034
481,122,1340
481,123,1113
481,124,1080
481,129,1098
481,131,1003
481,132,1100
481,139,1073
481,160,1901
481,171,1167
481,172,896
481,179,1021
481,181,1118
481,182,1083
481,183,1184
481,189,1081
481,190,1021
481,201,717
481,202,569
481,209,731
481,211,1126
481,212,1048
481,219,1055
481,221,474
481,222,337
481,223,547
481,229,417
481,230,2332
481,241,1600
481,242,1558
481,249,1574
481,251,1989
481,259,1990
481,261,1352
481,262,1297
481,269,1378
481,271,1193
481,279,1330
481,280,683
481,291,751
481,292,827
481,299,760
481,300,1966
481,311,883
481,319,1036
481,321,1417
481,329,1644
481,331,2028
481,339,2033
481,341,1729
481,342,1687
481,350,821
481,361,1829
481,362,1546
481,363,1784
481,364,1657
481,369,1767
481,371,1166
481,372,1282
481,373,1332
481,379,1309
481,380,1591
481,391,1173
481,392,1356
481,393,1273
481,394,1211
481,399,1343
481,401,411
481,402,493
481,409,489
481,411,2244
481,419,2298
481,421,1609
481,422,1365
481,423,1715
481,429,1681
481,441,1949
481,451,1104
481,452,1092
481,459,1208
481,460,1279
481,471,696
481,472,884
481,473,1093
481,479,945
481,481,20
481,482,294
481,483,216
481,484,222
481,485,567
481,486,186
481,487,236
481,488,84
481,489,291
481,491,1627
481,499,1385
481,500,1985
481,511,1472
481,512,1610
481,513,1504
481,519,1425
481,531,2388
481,532,2219
481,539,2598
481,540,1436
481,551,1187
481,559,1261
481,560,1412
482,011,578
482,012,401
482,019,644
482,020,3938
482,041,1301
482,042,1225
482,049,1389
482,050,498
482,061,1763
482,062,2049
482,063,1617
482,064,1999
482,069,2087
482,081,1184
482,089,1307
482,091,1658
482,092,1608
482,099,1838
482,101,1356
482,121,805
482,122,1090
482,123,877
482,124,863
482,129,855
482,131,792
482,132,883
482,139,854
482,160,2084
482,171,1120
482,172,844
482,179,1054
482,181,1069
482,182,1018
482,183,1138
482,189,1097
482,190,1106
482,201,763
482,202,716
482,209,894
482,212,917
482,219,914
482,221,208
482,222,61
482,223,273
482,229,207
482,230,1996
482,241,1264
482,242,1327
482,249,1351
482,251,1876
482,259,1749
482,261,1299
482,262,1267
482,269,1294
482,271,1170
482,279,1279
482,280,553
482,291,758
482,292,839
482,299,816
482,300,2276
482,311,927
482,319,1143
482,321,1650
482,329,1865
482,331,1794
482,341,1500
482,342,1456
482,350,1022
482,361,1665
482,362,1479
482,363,1587
482,364,1539
482,369,1615
482,371,949
482,372,1036
482,373,1089
482,379,1188
482,380,1517
482,391,1040
482,392,1296
482,393,1206
482,394,1042
482,399,1237
482,401,558
482,402,475
482,409,598
482,411,2497
482,419,2501
482,421,1468
482,422,1311
482,423,1480
482,429,1358
482,441,1712
482,451,990
482,452,900
482,459,987
482,460,1329
482,471,547
482,472,719
482,473,839
482,479,817
482,481,297
482,482,15
482,483,366
482,484,251
482,485,855
482,486,105
482,487,456
482,488,310
482,489,436
482,491,1751
482,499,1478
482,500,1834
482,511,1227
482,512,1277
482,513,1270
482,519,1161
482,531,2530
482,532,2437
482,539,2679
482,540,1155
482,551,1189
482,559,1278
482,560,1587
483,011,994
483,012,722
483,019,950
483,020,4315
483,041,1181
483,042,1071
483,049,1228
483,050,763
483,061,1583
483,062,1993
483,063,1435
483,064,1934
483,065,1812
483,069,1861
483,081,1141
483,089,1275
483,092,1971
483,101,1755
483,109,1765
483,121,1060
483,122,1323
483,123,1177
483,124,1184
483,129,1039
483,131,1080
483,132,1197
483,139,1076
483,160,2169
483,171,1338
483,179,1302
483,181,1340
483,182,1231
483,189,1369
483,190,1297
483,201,949
483,202,804
483,209,967
483,211,1279
483,212,1188
483,219,1192
483,221,643
483,222,335
483,223,536
483,229,536
483,230,2541
483,241,1636
483,242,1676
483,249,1703
483,251,2101
483,259,2093
483,261,1569
483,262,1505
483,269,1656
483,271,1372
483,279,1589
483,280,769
483,291,968
483,292,1022
483,299,1118
483,300,2538
483,311,1130
483,319,1258
483,321,1572
483,329,1797
483,331,2140
483,341,1876
483,342,1796
483,350,959
483,362,1723
483,363,1899
483,364,1782
483,369,1925
483,371,1286
483,372,1371
483,373,1432
483,379,1401
483,380,1789
483,392,1542
483,393,1420
483,394,1369
483,399,1466
483,401,629
483,402,713
483,409,725
483,411,2364
483,419,2420
483,421,1800
483,422,1598
483,423,1784
483,429,1745
483,441,2064
483,452,1209
483,459,1308
483,460,1381
483,471,835
483,472,1037
483,473,1181
483,479,1250
483,481,213
483,482,317
483,483,20
483,484,457
483,485,751
483,486,274
483,487,155
483,488,167
483,489,485
483,491,1521
483,500,2267
483,511,1552
483,512,1614
483,513,1616
483,519,1500
483,531,2368
483,532,2278
483,539,2698
483,540,1503
483,551,1453
483,559,1541
483,560,1615
484,011,712
484,012,660
484,019,771
484,020,3687
484,041,1079
484,042,971
484,049,1130
484,050,436
484,061,1493
484,062,1801
484,063,1356
484,064,1735
484,065,1597
484,069,1762
484,081,826
484,089,906
484,091,1699
484,092,1684
484,099,1723
484,101,1453
484,109,1464
484,111,1360
484,121,1036
484,122,1289
484,123,1108
484,124,1122
484,129,1140
484,131,892
484,132,1038
484,139,996
484,160,1706
484,171,994
484,172,785
484,179,885
484,181,997
484,182,949
484,183,1076
484,189,965
484,190,858
484,201,550
484,202,410
484,209,538
484,211,951
484,212,923
484,219,940
484,221,453
484,222,415
484,223,534
484,229,343
484,230,2107
484,241,1337
484,242,1370
484,249,1387
484,251,1792
484,259,1834
484,261,1239
484,262,1170
484,269,1250
484,271,1043
484,279,1186
484,280,543
484,291,567
484,292,669
484,299,604
484,300,1683
484,311,740
484,319,833
484,321,1338
484,329,1620
484,331,1858
484,339,1859
484,341,1569
484,342,1499
484,350,758
484,361,1682
484,362,1419
484,363,1613
484,364,1479
484,369,1613
484,371,1091
484,372,1182
484,373,1232
484,379,1223
484,380,1418
484,391,1036
484,392,1234
484,393,1157
484,394,1100
484,399,1197
484,401,218
484,402,257
484,409,273
484,411,2210
484,419,2216
484,421,1470
484,422,1318
484,423,1521
484,429,1510
484,441,1754
484,451,1133
484,452,1030
484,459,1108
484,460,1095
484,471,558
484,472,774
484,473,957
484,479,849
484,481,186
484,482,254
484,483,435
484,484,25
484,485,640
484,486,245
484,487,460
484,488,260
484,489,322
484,491,1384
484,499,1266
484,500,1811
484,511,1293
484,512,1359
484,513,1315
484,519,1288
484,531,2216
484,532,2213
484,539,2333
484,540,1286
484,551,1086
484,559,1133
484,560,1199
485,011,1286
485,012,1204
485,019,1289
485,020,3136
485,041,445
485,042,374
485,049,608
485,050,1040
485,061,838
485,062,1243
485,063,797
485,064,1226
485,065,1061
485,069,1118
485,081,705
485,089,762
485,091,2445
485,092,2461
485,099,2439
485,101,2252
485,109,2403
485,111,1967
485,121,1634
485,122,1865
485,123,1687
485,124,1674
485,129,1702
485,131,1432
485,132,1628
485,139,1564
485,151,3032
485,159,3187
485,160,1463
485,171,1425
485,172,1271
485,179,1344
485,181,1453
485,182,1467
485,183,1600
485,189,1514
485,190,1294
485,201,992
485,202,820
485,209,902
485,211,1566
485,212,1441
485,219,1488
485,221,1010
485,222,905
485,223,1065
485,229,974
485,230,2749
485,241,2003
485,242,1980
485,249,2095
485,251,2471
485,259,2444
485,261,1735
485,262,1611
485,269,1770
485,271,1444
485,279,1663
485,280,1091
485,291,1028
485,292,1173
485,299,1129
485,300,1568
485,311,1209
485,319,1153
485,321,1033
485,329,1135
485,331,2478
485,339,2530
485,341,2294
485,342,2301
485,350,259
485,361,2310
485,362,1949
485,363,2347
485,364,2076
485,369,2321
485,371,1653
485,372,1748
485,373,1804
485,379,1787
485,380,1548
485,391,1615
485,392,1800
485,393,1686
485,394,1565
485,399,1731
485,401,717
485,402,862
485,409,754
485,411,1758
485,419,1671
485,421,2273
485,422,1839
485,423,2307
485,429,2189
485,441,2495
485,451,1721
485,452,1583
485,459,1685
485,460,1272
485,471,1105
485,472,1299
485,473,1478
485,479,1459
485,481,577
485,482,862
485,483,745
485,484,641
485,485,17
485,486,716
485,487,677
485,488,531
485,489,645
485,491,955
485,499,744
485,500,2490
485,511,1919
485,512,1970
485,513,1931
485,519,1882
485,531,1819
485,532,1709
485,539,1745
485,540,1766
485,551,1576
485,559,1566
485,560,1182
486,011,712
486,012,533
486,019,749
486,020,3853
486,041,1169
486,042,1114
486,049,1303
486,050,546
486,061,1637
486,062,1977
486,063,1459
486,064,1912
486,065,1779
486,069,1871
486,081,1094
486,089,1178
486,091,1793
486,092,1744
486,099,1812
486,101,1543
486,111,1450
486,121,915
486,122,1174
486,123,987
486,124,976
486,129,911
486,131,922
486,132,984
486,139,949
486,160,1930
486,171,1135
486,172,884
486,179,1060
486,181,1092
486,182,1064
486,183,1127
486,189,1143
486,190,1128
486,201,826
486,202,680
486,209,831
486,211,1046
486,212,962
486,219,973
486,221,302
486,222,156
486,223,401
486,229,278
486,230,2192
486,241,1468
486,242,1461
486,249,1456
486,251,1890
486,259,1884
486,261,1327
486,262,1299
486,269,1368
486,271,1298
486,279,1348
486,280,657
486,291,841
486,292,872
486,299,829
486,300,2038
486,311,1007
486,319,1093
486,321,1583
486,329,1783
486,331,1925
486,339,1980
486,341,1641
486,342,1598
486,350,940
486,361,1778
486,362,1519
486,363,1684
486,364,1584
486,369,1695
486,371,1076
486,372,1212
486,373,1221
486,379,1215
486,380,1692
486,391,1081
486,392,1331
486,393,1238
486,394,1196
486,399,1280
486,401,500
486,402,562
486,409,560
486,411,2447
486,419,2418
486,421,1581
486,422,1357
486,423,1640
486,429,1489
486,441,1855
486,451,1102
486,452,1046
486,459,1128
486,460,1351
486,471,631
486,472,841
486,473,981
486,479,975
486,481,186
486,482,107
486,483,271
486,484,247
486,485,719
486,486,24
486,487,361
486,488,221
486,489,385
486,491,1711
486,499,1534
486,500,1934
486,511,1364
486,512,1390
486,513,1397
486,519,1309
486,531,2507
486,532,2420
486,539,2581
486,540,1272
486,551,1220
486,559,1318
486,560,1465
487,011,1040
487,012,836
487,019,1077
487,020,4344
487,041,1119
487,042,1031
487,049,1239
487,050,812
487,061,1551
487,062,1949
487,063,1419
487,064,1882
487,065,1745
487,069,1846
487,081,1110
487,089,1239
487,091,2180
487,092,2207
487,099,2237
487,101,1867
487,109,1897
487,111,1788
487,121,1238
487,122,1537
487,123,1312
487,124,1311
487,129,1247
487,131,1198
487,132,1329
487,139,1222
487,151,3399
487,159,3336
487,160,2220
487,171,1354
487,172,1116
487,179,1265
487,181,1377
487,182,1329
487,183,1458
487,189,1314
487,190,1255
487,201,956
487,202,806
487,209,954
487,211,1366
487,212,1275
487,219,1314
487,221,645
487,222,504
487,223,735
487,229,640
487,230,2473
487,241,1808
487,242,1790
487,249,1788
487,251,2273
487,259,2237
487,261,1592
487,262,1544
487,269,1631
487,271,1426
487,279,1601
487,280,913
487,291,980
487,292,1054
487,299,999
487,300,2489
487,311,1090
487,319,1228
487,321,1573
487,329,1771
487,331,2290
487,339,2324
487,341,1971
487,342,1930
487,350,922
487,361,2067
487,362,1806
487,363,2169
487,364,1847
487,369,1996
487,371,1412
487,372,1489
487,373,1545
487,379,1564
487,380,1796
487,391,1389
487,392,1591
487,393,1508
487,394,1442
487,399,1540
487,401,652
